utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;svalm2;haednr;fjibmhl;top_floor;two_storey;storeys_3;lyftuhus;age_studull;bath_fixtures;fjbilsk;lodpflm;innig_factor;nybygging;fjarmalastofnunselur;hverfi;gata
28/11/2015;23250;23084;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;12;2;0;260;1;0;0;6080;0
11/12/2015;23100;22259;1200;83.2;0;0;0;0;0;0;1;6;0;0;0;0;14;2;0;237;1;0;0;6080;0
17/12/2015;28300;27099;1200;102.1;0;0;0;0;0;6;1;4;0;0;0;0;16;2;0;281;1;0;0;6080;0
11/12/2015;19000;19000;1200;70;0;0;0;0;0;6;1;4;0;0;0;0;13;2;0;227;1;0;0;6080;0
19/12/2015;28500;25700;1200;102;0;0;0;0;0;0;1;4;0;0;0;0;14;2;0;309;1;0;0;6080;0
10/01/2016;20200;20200;1200;76.8;0;0;0;0;0;0;1;6;0;0;0;0;22;2;0;378;1.17;0;0;6080;0
21/02/2016;21000;20606;1200;86.1;0;0;0;0;0;7.7;2;22;0;0;0;1;23;2;0;158;1;0;0;6080;0
05/03/2016;26900;26853;1200;104;0;0;0;0;0;8;1;4;0;0;0;0;18;2;0;472;1;0;0;6080;0
11/03/2016;20900;20622;1200;86.1;0;0;0;0;0;7.7;5;22;0;0;0;1;23;2;0;158;1;0;0;6080;0
20/03/2016;23000;23000;1200;83.2;0;0;0;0;0;0;1;6;0;0;0;0;15;2;0;237;1;0;0;6080;0
23/03/2016;23300;23948;1200;76.4;0;0;0;0;1.8;6.7;2;4;0;0;0;0;13;2;0;191;1;0;0;6080;0
24/03/2016;20000;19864;1200;77.2;0;0;0;0;0;6.2;2;6;0;0;0;0;22;2;0;380;1.22;0;0;6080;0
01/05/2016;24900;24889;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;13;2;0;260;1;0;0;6080;0
14/05/2016;23200;23174;1200;78.5;0;0;0;0;0;6.2;1;6;0;0;0;0;21;2;0;305;1;0;0;6080;0
12/06/2016;21500;21500;1200;69;0;0;0;0;0;6.8;2;6;0;0;0;0;15;2;0;211;1;0;0;6080;0
18/06/2016;26800;26772;1200;92;0;0;0;0;0;7.4;2;4;0;0;0;0;17;4;0;283;1.04;0;0;6080;0
01/07/2016;26400;26085;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;14;2;0;316;1;0;0;6080;0
18/06/2016;20600;20600;1200;69;0;0;0;0;0;6.8;3;6;0;0;0;0;15;2;0;211;1;0;1;6080;0
09/07/2016;26500;26479;1200;96.7;0;0;0;0;0;0;1;4;0;0;0;0;20;2;0;359;1;0;0;6080;0
15/09/2016;22000;22000;1200;70;0;0;0;0;0;6;2;4;0;0;0;0;14;2;0;241;1;0;0;6080;0
15/09/2016;26500;26013;1200;95.6;0;0;0;0;0;6;1;4;0;0;0;0;15;2;0;272;1;0;0;6080;0
22/09/2016;16800;16677;1200;64.3;0;0;0;0;0;7.2;1;22;0;0;0;1;23;2;0;121;1;0;0;6080;0
22/09/2016;26700;26469;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;15;2;0;276;1;0;0;6080;0
04/11/2016;26600;26593;1200;87.5;0;0;0;0;0;0;1;4;0;0;0;0;15;2;0;265;1;0;0;6080;0
04/11/2016;22700;22695;1200;70;0;0;0;0;0;6;1;4;0;0;0;0;17;2;0;192;1;0;0;6080;0
24/11/2016;27100;26891;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;12;2;0;317;1;0;0;6080;0
21/01/2017;18000;17483;1200;49.5;0;0;0;0;0;5;2;6;0;0;0;0;20;2;0;226;1;0;0;6080;0
25/01/2017;25500;25350;1200;76.4;0;0;0;0;1.8;6.7;1;4;0;0;0;0;14;2;0;185;1;0;0;6080;0
29/01/2017;18630;18260;1200;49.5;0;0;0;0;0;6.5;1;6;0;0;0;0;20;2;0;226;1.04;0;0;6080;0
22/02/2017;27500;27184;1200;91.2;0;0;0;0;0;0;1;4;0;0;0;0;18;3;0;280;1.26;0;0;6080;0
26/03/2017;32300;31647;1200;102.1;0;0;0;0;0;6;1;4;0;0;0;0;15;2;0;335;1;0;0;6080;0
03/05/2017;23300;23300;1200;70;0;0;0;0;0;6;1;4;0;0;0;0;15;2;0;227;1;0;0;6080;0
29/03/2017;19500;19260;1200;64.3;0;0;0;0;0;0;0;22;0;0;0;1;24;2;0;121;1;0;0;6080;0
18/06/2017;31700;30697;1200;91.2;0;0;0;0;0;0;1;4;0;0;0;0;16;2;0;280;1;0;0;6080;0
18/06/2017;21650;21650;1200;49.5;0;0;0;0;0;5;2;6;0;0;0;0;20;2;0;226;1;0;0;6080;0
28/07/2017;30250;30141;1200;92.7;0;0;0;0;0;6;1;4;0;0;0;0;16;2;0;264;1;0;0;6080;0
06/08/2017;27200;27200;1200;76.4;0;0;0;0;1.8;6.7;2;4;0;0;0;0;14;2;0;191;1;0;0;6080;0
27/09/2017;35000;33705;1200;102;0;0;0;0;0;6.8;2;4;0;0;0;0;16;3;0;318;1;0;0;6080;0
01/10/2017;28500;28055;1200;83.2;0;0;0;0;0;6.8;3;6;0;0;0;0;16;2;0;246;1;0;0;6080;0
26/11/2017;32500;32500;1200;98.8;0;0;0;0;0;0;1;4;0;0;0;0;23;2;0;355;1;0;0;6080;0
09/12/2017;27600;27572;1200;76.4;0;0;0;0;1.8;6.7;1;4;0;0;0;0;14;2;0;185;1;0;0;6080;0
10/12/2017;30700;30333;1200;85.7;0;0;0;0;0;6;2;4;0;0;0;0;16;2;0;243;1;0;0;6080;0
14/01/2018;35000;34944;1200;98.8;0;0;0;0;0;8.3;2;4;0;0;0;0;24;2;0;355;1;0;0;6080;0
04/02/2018;24000;24000;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;14;2;0;309;1;0;0;6080;0
10/02/2018;32800;32336;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;17;2;0;316;1;0;0;6080;0
23/03/2018;32000;31358;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;15;2;0;260;1;0;0;6080;0
24/03/2018;29000;28539;1200;83.7;0;0;0;0;0;7.2;2;4;0;0;0;0;23;2;0;305;1.04;0;0;6080;0
25/03/2018;29000;28951;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;15;2;0;250;1;0;0;6080;0
05/04/2018;32600;32414;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;16;2;0;316;1;0;0;6080;0
05/05/2018;37500;37500;1200;102.1;0;0;0;0;0;6;1;4;0;0;0;0;17;3;0;291;1;0;0;6080;0
16/05/2018;34200;33738;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;17;2;0;276;1;0;0;6080;0
07/06/2018;35000;35000;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;17;2;0;276;1;0;0;6080;0
22/06/2018;33000;32775;1200;92.7;0;0;0;0;0;6;1;4;0;0;0;0;17;2;0;303;1;0;0;6080;0
29/06/2018;25500;25332;1200;69;0;0;0;0;0;6.8;3;6;0;0;0;0;17;2;0;211;1;0;0;6080;0
06/07/2018;27800;27793;1200;76.8;0;0;0;0;0;0;1;6;0;0;0;0;24;2;0;378;1.17;0;0;6080;0
31/08/2018;35700;35241;1200;96.3;0;0;0;0;0;6;2;4;0;0;0;0;17;2;0;279;1;0;0;6080;0
16/09/2018;30500;30173;1200;83.2;0;0;0;0;0;6.8;2;6;0;0;0;0;17;2;0;246;1;0;0;6080;0
23/09/2018;28100;28060;1200;77.4;0;0;0;0;0;6.2;2;6;0;0;0;0;23;2;0;301;1;0;0;6080;0
26/09/2018;36400;36358;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;15;2;0;250;1;0;0;6080;0
24/11/2018;26700;26538;1200;92.7;0;0;0;0;0;6;1;4;0;0;0;0;17;2;0;303;1;0;0;6080;0
09/01/2019;37400;36909;1200;102.1;0;0;0;0;0;6;2;4;0;0;0;0;17;2;0;348;1;0;0;6080;0
20/01/2019;28500;27484;1200;77.2;0;0;0;0;0;6.2;3;6;0;0;0;0;25;2;0;380;1.22;0;0;6080;0
25/01/2019;33000;32989;1200;92;0;0;0;0;0;7.4;2;4;0;0;0;0;21;2;0;315;1.04;0;0;6080;0
02/02/2019;42000;41728;1200;132.6;0;48.9;0;0;0;7.3;7;22;0;1;0;1;28;3;1;204;1;0;0;6080;0
03/02/2019;28000;27919;1200;86.1;0;0;0;0;0;7.7;5;22;0;0;0;1;26;2;0;158;1;0;0;6080;0
10/02/2019;13185;13040;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;16;2;0;260;1;0;0;6080;0
12/05/2019;31000;30986;1200;76.4;0;0;0;0;1.8;6.7;2;4;0;0;0;0;16;2;0;191;1;0;0;6080;0
08/06/2019;25200;25200;1200;60.4;0;0;0;0;0;7.3;3;22;0;0;0;1;28;2;1;112;1;0;0;6080;0
02/06/2019;35200;34733;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;15;2;0;329;1;0;0;6080;0
23/06/2019;28000;28000;1200;70;0;0;0;0;0;6;1;4;0;0;0;0;17;2;0;227;1;0;0;6080;0
10/07/2019;31500;31100;1200;83.2;0;0;0;0;0;6.8;3;6;0;0;0;0;18;2;0;246;1;0;0;6080;0
06/07/2019;32300;32300;1200;76.4;0;0;0;0;1.8;6.7;1;4;0;0;0;0;16;2;0;185;1;0;0;6080;0
14/07/2019;27500;27339;1200;69;0;0;0;0;0;6.8;3;6;0;0;0;0;18;2;0;211;1;0;0;6080;0
10/07/2019;27100;27059;1200;69;0;0;0;0;0;6.8;3;6;0;0;0;0;18;2;0;211;1;0;0;6080;0
25/07/2019;28000;27836;1200;85;0;0;0;0;0;6;1;4;0;0;0;0;18;2;0;242;1;0;0;6080;0
25/07/2019;35200;35179;1200;92.7;0;0;0;0;0;6;1;4;0;0;0;0;20;2;0;255;1;0;0;6080;0
26/07/2019;35200;34517;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;16;2;0;250;1;0;0;6080;0
28/08/2019;26900;26743;1200;69;0;0;0;0;0;6.8;2;6;0;0;0;0;18;2;0;211;1;0;0;6080;0
06/09/2019;34500;34324;1200;92;0;0;0;0;0;7.4;2;4;0;0;0;0;18;2;0;283;1.04;0;0;6080;0
13/09/2019;35000;34771;1200;91.2;0;0;0;0;0;0;1;4;0;0;0;0;18;2;0;280;1;0;0;6080;0
10/11/2019;34500;34500;1200;85;0;0;0;0;0;6;1;4;0;0;0;0;18;2;0;242;1;0;0;6080;0
28/02/2020;36500;36144;1200;95.6;0;0;0;0;0;6;1;4;0;0;0;0;19;2;0;272;1;0;0;6080;0
10/01/2014;12900;12900;1200;102.4;0;0;2.5;0;17.4;0;2;3;0;0;0;0;77;2;0;125.9;1;0;0;6110;0
15/02/2014;6500;6500;1200;80.1;0;0;0;0;0;0;1;3;0;0;0;0;77;2;0;84.3;1;0;0;6110;0
19/03/2014;3300;3300;1200;154.5;0;0;0;0;0;0;3;3;0;0;0;0;67;4;0;88.4;1;0;0;6110;0
03/07/2014;8000;7855;1200;63.5;0;0;0;0;16.3;0;1;4;0;0;0;0;78;2;0;177;0.83;0;0;6110;0
27/09/2014;8500;8459;1200;67.5;0;0;0;0;11.9;0;3;5;0;0;0;0;67;2;0;139;1;0;0;6110;0
27/10/2014;7750;7738;1200;67.5;0;0;0;0;13.9;0;2;5;0;0;0;0;67;2;0;142;0.76;0;0;6110;0
17/10/2014;7600;7589;1200;121;0;0;0;0;10.9;0;2;3;0;1;0;0;67;3;0;333;0.93;0;1;6110;0
22/03/2015;6000;6000;1200;56.7;0;0;0;0;3;0;1;5;0;0;0;0;68;2;0;102;0.89;0;0;6110;0
04/04/2015;13500;13452;1200;91.1;0;0;0;24.4;5;18.9;2;6;0;0;0;0;36;2;0;396;1;0;0;6110;0
24/05/2015;9500;9274;1200;75.1;0;0;0;0;0;5.2;2;4;0;0;0;0;67;2;0;138;1.02;0;0;6110;0
24/06/2015;9000;8939;1200;80.1;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;84.3;1;0;0;6110;0
13/09/2015;5268;5033;1200;64.4;0;0;0;0;17.5;0;1;4;0;0;0;0;78;2;0;178;0.93;0;0;6110;0
26/09/2015;6500;6396;1200;64.4;0;0;0;0;12.6;0;2;4;0;0;0;0;78;2;0;169;0.78;0;0;6110;0
10/03/2016;6500;6500;1200;101.9;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;233;1;0;0;6110;0
02/07/2016;7000;7000;1200;150.5;0;0;0;0;0;0;2;3;0;0;0;0;69;5;0;87.5;1;0;1;6110;0
28/07/2016;8400;8303;1200;87.6;0;0;0;0;0;0;1;3;0;0;0;0;69;2;0;232;1.07;0;0;6110;0
03/09/2016;6300;6290;1200;56.4;0;0;0;0;1;0;1;5;0;0;0;0;69;2;0;99;0.76;0;0;6110;0
21/12/2016;14000;13837;1200;121;0;0;0;0;10.9;0;2;3;0;1;0;0;69;3;0;333;0.93;0;0;6110;0
09/04/2017;20750;20746;1200;109.4;109.4;0;0;0;0;0;0;15;0;0;0;1;1;2;0;74.3;1;0;0;6110;0
21/04/2017;8000;7979;1200;52.4;0;0;0;0;5;8.7;1;6;0;0;0;0;38;2;0;198;1;0;0;6110;0
14/05/2017;10000;9929;1200;66.6;0;0;0;0;18.1;0;2;5;0;0;0;0;70;2;0;149;0.76;0;0;6110;0
01/04/2017;3000;2963;1200;70;0;0;0;0;0;0;1;3;0;0;0;0;68;2;0;75;1;0;0;6110;0
02/07/2017;11500;11371;1200;67.5;0;0;0;0;11.9;0;3;5;0;0;0;0;70;2;0;139;0.8;0;0;6110;0
15/10/2017;11900;11900;1200;67.5;0;0;0;0;11.9;0;3;5;0;0;0;0;70;2;0;139;0.91;0;0;6110;0
10/02/2018;13500;13496;1200;87.6;0;0;0;0;0;0;1;3;0;0;0;0;71;2;0;232;1.07;0;0;6110;0
30/05/2018;12500;12215;1200;67.5;0;0;0;0;13.9;0;2;5;0;0;0;0;71;2;0;142;0.78;0;0;6110;0
24/06/2018;15000;15000;1200;101.9;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;233;1;0;0;6110;0
09/09/2018;15500;14500;1200;60.4;60.4;0;0;0;4.6;0;0;15;0;0;0;1;2;2;0;42.2;1;0;0;6110;0
05/10/2018;9750;9750;1200;52.4;0;0;0;0;5;8.7;2;6;0;0;0;0;39;2;0;198;1;0;0;6110;0
08/11/2018;12500;12495;1200;67.5;0;0;0;0;18.1;0;2;5;0;0;0;0;71;2;0;151;0.91;0;0;6110;0
21/11/2018;10000;9939;1200;108.6;0;0;0;0;0;7.8;3;3;0;1;0;0;69;3;0;142;1;0;0;6110;0
30/11/2018;6000;5928;1200;56.1;0;0;0;0;0;0;1;5;0;0;0;0;71;2;0;102;0.78;0;0;6110;0
14/12/2018;15950;15942;1200;80.1;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;84.3;1;0;0;6110;0
25/07/2019;8500;8448;1200;110.1;0;0;0;0;0;0;2;2;0;1;0;0;78;3;0;132;0.8;0;0;6110;0
31/10/2019;24850;24850;1200;78.8;0;0;0;0;6.7;5.1;1;15;0;0;0;1;3;2;0;61.7;1;0;0;6110;0
07/12/2019;9600;9600;1200;76.5;0;0;0;0;0;0;1;4;0;0;0;0;71;2;0;94;1.19;0;0;6110;0
22/02/2020;14500;14454;1200;91.1;0;0;0;23.9;5;18.9;1;6;0;0;0;0;41;2;0;396;1;0;0;6110;0
19/02/2020;7500;7500;1200;56.1;0;0;0;0;0;0;1;5;0;0;0;0;73;2;0;102;0.78;0;0;6110;0
24/01/2014;3000;3000;1200;54.4;0;0;0;0;5;6.2;1;7;0;0;0;0;36;2;0;187;1;0;0;6130;0
05/05/2014;3100;3100;1200;59.2;0;0;0;0;0;0;1;3;0;0;0;0;50;2;0;78;1;0;1;6130;0
05/10/2014;2400;2400;1200;54.4;0;0;0;0;5.9;6.2;1;7;0;0;0;0;36;2;0;187;1;0;0;6130;0
09/05/2015;5300;5236;1200;110.2;0;0;0;0;4.1;7.7;2;7;0;0;0;0;37;2;0;357;1;0;0;6130;0
05/12/2015;6500;6497;1200;110.2;0;0;0;0;4.4;7.7;1;7;0;0;0;0;37;2;0;357;1;0;0;6130;0
06/03/2016;5500;5500;1200;68.1;0;0;0;0;0;0;1;6;0;0;0;0;21;2;0;261;1;0;1;6130;0
17/09/2016;7000;6884;1200;82.5;0;0;0;0;0;0;1;3;0;0;0;0;52;2;0;106;1;0;0;6130;0
25/02/2017;3000;3000;1200;38.1;0;0;0;0;0;0;1;3;0;0;0;0;77;2;0;86;0.85;0;0;6130;0
19/10/2017;7000;7000;1200;101.1;0;0;0;0;0;6.2;2;4;0;0;0;0;56;2;0;63.5;1;0;0;6130;0
19/10/2018;7000;7000;1200;54.4;0;0;0;0;5;6.2;1;7;0;0;0;0;40;2;0;187;1;0;0;6130;0
25/01/2019;9750;9750;1200;77.7;0;0;0;0;0;0;1;6;0;0;0;0;24;2;0;296;1;0;0;6130;0
26/05/2019;12300;12290;1200;92.8;0;0;0;0;0;8;2;6;0;0;0;0;24;2;0;367;1;0;0;6130;0
05/06/2019;9500;9487;1200;98.6;0;0;0;0;0;0;1;4;0;0;0;0;58;2;0;57.2;1;0;0;6130;0
06/06/2019;10000;9797;1200;104.7;0;0;0;0;0;6.2;2;4;0;0;0;0;58;2;0;67.7;1;0;0;6130;0
13/07/2019;6000;6000;1200;38.1;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;86;0.85;0;0;6130;0
02/08/2019;9750;9680;1200;77.7;0;0;0;0;0;8;2;6;0;0;0;0;24;2;0;309;1;0;0;6130;0
14/08/2019;9500;9494;1200;68.1;0;0;0;0;0;0;1;6;0;0;0;0;24;2;0;261;1;0;0;6130;0
16/03/2014;8966;8832;1200;72.2;0;0;0;0;4.9;5.8;3;10;0;0;0;0;26;2;0;206;1.11;0;0;6140;0
04/07/2014;13500;13500;1200;106.9;0;0;0;0;11.5;4.8;2;1;0;0;0;0;51;2;0;644;1;0;0;6140;0
07/01/2015;10206;9793;1200;69.2;0;0;0;0;34.6;0;1;4;0;0;0;0;43;2;0;161;0.87;0;0;6140;0
30/04/2015;10500;10183;1200;58.5;0;0;0;0;0;6;2;4;0;0;0;0;18;2;0;185;1;0;0;6140;0
27/06/2015;9300;9300;1200;72.2;0;0;0;0;4.3;5.8;2;10;0;0;0;0;27;2;0;206;1.11;0;0;6140;0
16/09/2015;13650;13636;1200;69.8;0;0;0;0;0;0;1;4;0;0;0;0;18;2;0;183;1;0;0;6140;0
17/01/2016;8633;9509;1200;72.2;0;0;0;0;4.8;0;1;10;0;0;0;0;28;2;0;206;1.11;0;0;6140;0
08/05/2016;15500;15303;1200;115;0;0;0;0;0;8.9;3;8;0;0;0;0;32;3;0;502;1;0;0;6140;0
19/08/2016;8360;8360;1200;57.2;0;0;0;0;5.2;16.2;2;10;0;0;0;0;28;2;0;172;1.11;0;0;6140;0
02/09/2016;7500;7423;1200;57.2;0;0;0;0;5.7;16.2;2;10;0;0;0;0;28;2;0;172;1.11;0;0;6140;0
07/10/2016;7850;7850;1200;57.2;0;0;0;0;4.3;5.4;3;10;0;0;0;0;28;2;0;169;1.11;0;0;6140;0
29/01/2017;14800;14750;1200;115;0;0;0;0;0;8.9;1;8;0;0;0;0;33;3;0;502;1;0;0;6140;0
24/02/2017;11000;10979;1200;72.2;0;0;0;0;4.9;5.8;3;10;0;0;0;0;29;2;0;206;1.13;0;0;6140;0
24/06/2017;18700;18700;1200;64.3;0;0;0;0;0;0;1;4;0;0;0;0;24;2;0;204;1;0;0;6140;0
10/09/2017;11200;11200;1200;72.2;0;0;0;0;4.8;0;1;10;0;0;0;0;29;2;0;206;1.11;0;0;6140;0
15/09/2017;10000;10000;1200;72.2;0;0;0;0;5.8;5.8;3;10;0;0;0;0;29;2;0;208;1;0;0;6140;0
13/09/2017;14000;13900;1200;96.1;0;0;0;0;0;8.9;3;8;0;0;0;0;33;3;0;426;1;0;0;6140;0
15/09/2017;10000;10000;1200;72.2;0;0;0;0;4.4;5.8;2;10;0;0;0;0;29;2;0;206;1.11;0;0;6140;0
15/09/2017;10000;10000;1200;72.2;0;0;0;0;4.3;5.8;2;10;0;0;0;0;29;2;0;206;1;0;0;6140;0
12/10/2017;8500;8500;1200;57.2;0;0;0;0;4.3;5.4;3;10;0;0;0;0;29;2;0;169;1;0;0;6140;0
28/10/2017;11300;11241;1200;72.2;0;0;0;0;4.4;0;1;10;0;0;0;0;29;2;0;206;1.11;0;0;6140;0
03/11/2017;9500;9500;1200;72.2;0;0;0;0;4.8;0;1;10;0;0;0;0;29;2;0;206;1.13;0;0;6140;0
11/03/2018;16000;15809;1200;69.8;0;0;0;0;0;0;1;4;0;0;0;0;21;2;0;183;1;0;0;6140;0
24/03/2018;14400;14197;1200;72.2;0;0;0;0;4.8;0;1;10;0;0;0;0;30;2;0;206;1.11;0;0;6140;0
17/03/2018;11150;11074;1200;98.6;0;0;0;0;0;0;2;3;0;0;0;0;65;2;0;279;1.04;0;0;6140;0
27/06/2018;15000;15000;1200;90.6;0;0;0;0;0;0;1;3;0;0;0;0;18;2;0;191;1;0;0;6140;0
12/05/2019;21000;20963;1200;143.3;0;0;0;0;0;11.9;2;3;0;1;0;0;19;2;0;408;1;0;0;6140;0
01/09/2019;16200;16200;1200;72.2;0;0;0;0;4.4;5.8;2;10;0;0;0;0;31;2;0;206;1;0;0;6140;0
18/09/2019;9000;9000;1200;42.5;0;0;0;0;0;0;1;3;0;0;0;0;19;2;0;89;1;0;0;6140;0
05/12/2019;19000;18989;1223;123.9;0;0;0;0;20.3;0;1;5;0;0;0;0;44;3;0;559.6;1;0;0;6140;0
13/07/2014;8450;8450;1200;83.5;0;0;0;0;5.1;6;1;12;0;0;0;0;29;2;0;212;0.96;0;0;6210;0
31/07/2014;10800;10800;1200;88;0;0;0;0;4.2;4.4;2;5;0;0;0;0;51;2;0;146;0.98;0;0;6210;0
08/11/2014;14000;14000;1200;103.2;103.2;0;0;0;8.5;0;0;3;0;0;0;0;59;2;0;145;0.89;0;0;6210;0
22/01/2015;12800;12792;1200;89.3;0;0;0;0;0;11.8;2;12;0;0;0;0;26;2;0;281;1;0;0;6210;0
26/02/2015;9100;9089;1200;78.1;0;0;0;0;0;6.3;2;8;0;0;0;0;33;2;0;202;1;0;0;6210;0
26/02/2015;8500;8489;1200;78.1;0;0;0;0;0;6.3;2;8;0;0;0;0;37;2;0;202;1;0;0;6210;0
18/02/2015;12900;12887;1200;84.1;0;0;0;0;12.5;4.9;3;12;0;0;0;0;30;2;0;204;0.96;0;0;6210;0
22/03/2015;8500;8489;1200;75.9;0;0;0;0;0;5.8;3;10;0;0;0;0;40;2;0;165;1;0;1;6210;0
18/04/2015;10000;10000;1200;84.1;0;0;0;0;7;4.9;2;12;0;0;0;0;30;2;0;204;0.96;0;0;6210;0
14/05/2015;7200;7193;1200;69.5;0;0;0;0;4.2;6.6;3;5;0;0;0;0;48;2;0;309;0.98;0;0;6210;0
24/05/2015;7750;7750;1200;75.9;0;0;0;0;0;5.8;4;10;0;0;0;0;40;2;0;165;0.96;0;1;6210;0
30/05/2015;6500;6500;1200;45.9;0;0;0;0;0;5.9;3;10;0;0;0;0;39;2;0;106;1.11;0;0;6210;0
29/07/2015;6750;6702;1200;51.9;0;0;0;0;3.7;5.5;3;5;0;0;0;0;48;2;0;226;0.96;0;0;6210;0
17/07/2015;10718;10346;1200;89.3;0;0;0;0;0;11.8;2;12;0;0;0;0;24;2;0;281;1;0;0;6210;0
29/08/2015;9550;9550;1200;83.3;0;0;0;0;10.1;6;1;12;0;0;0;0;35;2;0;213;1;0;0;6210;0
04/10/2015;13500;13500;1200;88.3;0;0;0;0;2.3;5.5;1;5;0;0;0;0;52;2;0;146;1;0;0;6210;0
04/10/2015;3600;3600;1200;81.5;0;0;0;0;0;8.2;2;6;0;0;0;0;63;2;0;89.9;1;0;1;6210;0
12/11/2015;8100;8100;1200;58.1;0;0;0;0;10.1;6;2;12;0;0;0;0;35;2;0;159;1;0;0;6210;0
13/11/2015;10500;10500;1200;69.5;0;0;0;0;4.2;6.6;3;5;0;0;0;0;48;2;0;309;0.98;0;0;6210;0
18/12/2015;11000;11000;1200;73.6;0;0;0;0;0;0;2;6;0;0;0;0;63;2;0;71.7;1;0;0;6210;0
24/12/2015;8500;8500;1200;45.9;0;0;0;0;0;0;1;10;0;0;0;0;40;2;0;106;0.96;0;0;6210;0
24/12/2015;7150;7150;1200;45.9;0;0;0;0;0;5.9;4;10;0;0;0;0;39;2;0;106;1.22;0;1;6210;0
02/03/2016;8250;8162;1200;39.9;0;0;0;0;4.2;0;1;5;0;0;0;0;41;2;0;172;0.93;0;0;6210;0
16/03/2016;13500;13439;1200;88.4;0;0;0;0;2.4;5.5;2;5;0;0;0;0;53;2;0;147;1;0;0;6210;0
16/04/2016;32000;32000;1200;224.5;0;0;0;0;94.3;0;0;3;0;0;0;0;52;2;0;345;0.83;0;0;6210;0
04/05/2016;14500;14500;1200;90.9;0;0;0;0;0;5.9;3;10;0;0;0;0;41;2;0;195;1;0;0;6210;0
13/05/2016;8500;8500;1200;49;0;0;0;0;0;0;1;8;0;0;0;0;38;2;0;133;1;0;0;6210;0
26/05/2016;12400;12400;1200;90.9;0;0;0;0;0;5.9;2;10;0;0;0;0;41;2;0;195;1.04;0;0;6210;0
10/06/2016;13000;13000;1200;90.9;0;0;0;0;0;5.9;4;10;0;0;0;0;41;2;0;195;0.96;0;0;6210;0
01/07/2016;12200;12200;1200;78.1;0;0;0;0;0;6.4;3;8;0;0;0;0;38;2;0;202;0.96;0;0;6210;0
05/08/2016;12600;12586;1200;83.5;0;0;0;0;10.3;6;3;12;0;0;0;0;36;2;0;212;1;0;0;6210;0
20/08/2016;8600;8600;1200;45.9;0;0;0;0;0;5.9;2;10;0;0;0;0;41;2;0;106;0.93;0;0;6210;0
26/08/2016;17400;17400;1200;107.6;0;0;0;0;8.1;6;3;12;0;0;0;0;31;2;0;259;0.96;0;0;6210;0
08/10/2016;14900;14795;1200;83.3;0;0;0;0;10.1;6;1;12;0;0;0;0;36;2;0;213;1;0;0;6210;0
21/10/2016;26000;25959;1200;115.1;0;0;0;0;0;9;2;12;0;0;0;0;27;2;0;350;1;0;0;6210;0
28/10/2016;19200;19200;1200;90.9;0;0;0;0;0;5.9;2;10;0;0;0;0;41;2;0;195;1.04;0;0;6210;0
11/11/2016;25500;25430;1200;115.1;0;0;0;0;0;9;1;12;0;0;0;0;27;2;0;350;1;0;0;6210;0
17/11/2016;9200;9200;1200;51.9;0;0;0;0;3.7;5.5;3;5;0;0;0;0;49;2;0;228;1;0;0;6210;0
04/12/2016;15300;15300;1200;90.9;0;0;0;0;0;5.9;3;10;0;0;0;0;41;2;0;195;1.11;0;0;6210;0
07/12/2016;13800;13800;1200;75.9;0;0;0;0;0;5.8;3;10;0;0;0;0;41;2;0;165;0.96;0;0;6210;0
15/02/2017;18400;18074;1200;88;0;0;0;0;4.2;4.4;2;5;0;0;0;0;54;2;0;146;0.98;0;0;6210;0
27/02/2017;13400;13300;1200;61.4;0;0;0;0;5.1;5.4;3;12;0;0;0;0;32;2;0;160;0.96;0;0;6210;0
02/04/2017;16500;16500;1200;82.5;0;0;0;0;6.4;5.6;3;12;0;0;0;0;33;2;0;217;1;0;0;6210;0
08/04/2017;3600;3600;1200;28.9;28.9;0;0;0;0;0;0;8;0;0;0;0;50;2;0;38;0.85;0;0;6210;0
08/04/2017;10500;10492;1200;45.9;0;0;0;0;0;0;1;10;0;0;0;0;42;2;0;106;1;0;0;6210;0
